,result,table,time,cloudcover,dew,humidity,precip,precipprob,solarenergy,solarradiation,sunelevation,temp,uvindex,whProduced
,,0,1680732000000,37.5,40.1,50,0,0,1,267,57,58.7,3,3423
,,0,1680735600000,37.5,42.7,55.17,0,0,2.5,708,50.2,58.7,7,3093
,,0,1680739200000,37.5,42.5,55.55,0,0,2,564,40.6,58.3,6,2267
,,0,1680742800000,33.6,42.1,57.04,0,0,1.4,396,29.6,57.2,4,762
,,0,1680746400000,33.6,42.5,62.29,0,0,0.8,214,17.9,55.2,2,313
,,0,1680750000000,33.6,42.1,65.05,0,0,0.1,30,6.1,53.6,0,44
,,0,1680753600000,10.3,41.5,67.75,0,0,0,11,-5.8,51.8,0,0
,,0,1680757200000,9.6,41.5,71.65,0,0,0.1,19,-17.2,50.3,0,0
,,0,1680760800000,10.4,41.5,76.57,0,0,0.1,16,-27.7,48.6,0,0
,,0,1680764400000,2.5,40.5,73.58,0,0,0,13,-36.7,48.5,0,0
,,0,1680768000000,8.5,40.6,75.19,0,0,0,0,-43.3,48.1,0,0
,,0,1680771600000,0,39.5,75.19,0,0,0,0,-46.2,46.9,0,0
,,0,1680775200000,2.2,39.1,80.48,0,0,0,0,-44.8,44.8,0,0
,,0,1680778800000,4.4,39.1,80.63,0,0,0,0,-39.4,44.7,0,0
,,0,1680782400000,0,38.8,85.12,0,0,0,0,-31.1,42.9,0,0
,,0,1680786000000,0,38.8,80.6,0,0,0,0,-21,44.4,0,0
,,0,1680789600000,0,38.8,80.45,0,0,0.1,0,-9.9,44.4,0,0
,,0,1680793200000,18.1,38.5,83.06,0,0,0,7,2.1,43.3,0,462
,,0,1680796800000,8.5,41.4,79.7,0,0,0.6,169,13.8,47.4,2,1857
,,0,1680800400000,8.5,43.3,77.78,0,0,1.3,366,25.6,50,4,2865
,,0,1680804000000,8.5,42.9,66.78,0,0,2.1,578,37,53.7,6,3630
,,0,1680807600000,17,41.8,60.69,0,0,2.6,726,47.2,55.1,7,4072
,,0,1680811200000,17,41.7,52.4,0,0,3,828,55.3,59.2,8,4115
,,0,1680814800000,29.9,42.5,47.39,0,0,2.6,722,59.2,62.8,7,3579
,,0,1680818400000,29.9,42.8,46.56,0,0,2.2,619,57.3,63.7,6,3234
,,0,1680822000000,34,44.4,54.9,0,0,1.4,383,50.5,60.7,4,1584
,,0,1680825600000,34,43.8,55.86,0,0,1.2,341,40.9,59.6,3,1246
,,0,1680829200000,35.1,41.8,55.45,0,0,0.7,190,29.8,57.7,2,700
,,0,1680832800000,51.6,44.8,65.63,0,0,0.5,137,18.1,56.2,1,300
,,0,1680836400000,68.7,43.3,63.39,0,0,0.1,28,6.3,55.5,0,67
,,0,1680840000000,100,43.7,67.72,0,0,0.1,18,-5.6,54.1,0,0
,,0,1680843600000,90.4,44,68.74,0,0,0,8,-17,54,0,0
,,0,1680847200000,89.3,45.1,72.44,0,0,0,6,-27.4,53.7,0,0
,,0,1680850800000,100,43.7,67.84,0,0,0,5,-36.4,54.1,0,0
,,0,1680854400000,99.5,44,69.67,0,0,0,0,-42.9,53.7,0,0
,,0,1680858000000,83,44,69.67,0,0,0,0,-45.8,53.7,0,0
,,0,1680861600000,100,42.6,66,0,0,0,0,-44.4,53.7,0,0
,,0,1680865200000,100,43,67.75,0.001,100,0,0,-39,53.4,0,0
,,0,1680868800000,100,46.3,81.09,0.004,100,0,0,-30.8,51.9,0,0
,,0,1680872400000,100,46.3,81.24,0.001,100,0,0,-20.7,51.8,0,0
,,0,1680876000000,92.6,46.6,82.42,0.006,100,0,0,-9.6,51.8,0,0
,,0,1680879600000,100,46.6,82.3,0.001,100,0,11,2.4,51.8,0,170
,,0,1680883200000,92.6,48.1,82.2,0,0,0.3,77,14.1,53.4,1,717
,,0,1680886800000,92.6,48.1,76.78,0,0,0.8,236,25.9,55.2,2,1750
,,0,1680890400000,69.2,48.1,72.04,0,0,1,281,37.3,57,3,1996
,,0,1680894000000,100,47.3,65.48,0,0,1.2,342,47.6,58.8,3,2797
,,0,1680897600000,100,48.4,66.4,0,0,3.5,965,55.7,59.6,10,3530
,,0,1680901200000,92.6,48.4,63.01,0,0,2.6,719,59.5,61.1,7,3762
,,0,1680904800000,100,48.1,60.56,0,0,3.2,875,57.6,61.9,9,3194
,,0,1680908400000,53.8,48.2,60.78,0,0,1.7,468,50.8,61.9,5,1618
,,0,1680912000000,69.2,48.9,60.97,0,0,1.5,408,41.1,62.6,4,605
,,0,1680915600000,100,48.5,60.8,0,0,0.4,118,30,62.2,1,617
,,0,1680919200000,38.4,48.9,65.05,0,0,0.4,118,18.3,60.7,1,453
,,0,1680922800000,92.6,49.5,71.59,0,0,0.1,35,6.5,58.7,0,60
,,0,1680926400000,100,49.5,76.19,0,0,0.1,16,-5.5,56.9,0,0
,,0,1680930000000,100,49.8,85.47,0,0,0,7,-16.8,54.1,0,0
,,0,1680933600000,100,48.3,81,0,0,0,5,-27.2,54,0,0
,,0,1680937200000,100,47.4,79.2,0,0,0,4,-36.1,53.7,0,0
,,0,1680940800000,100,47.7,83.32,0,0,0,0,-42.6,52.6,0,0
,,0,1680944400000,100,46.6,80.03,0,0,0,0,-45.5,52.6,0,0
,,0,1680948000000,100,45.9,78.15,0,0,0,0,-44,52.5,0,0
,,0,1680951600000,100,46.6,81.08,0,0,0,0,-38.6,52.2,0,0
,,0,1680955200000,100,46.5,81.07,0,0,0,0,-30.4,52.2,0,0
,,0,1680958800000,100,46.6,81.08,0,0,0,0,-20.4,52.2,0,0
,,0,1680962400000,95.9,46.9,83.26,0,0,0,0,-9.3,51.8,0,4
,,0,1680966000000,95.4,46.5,82.35,0,0,0.1,26,2.6,51.8,0,203
,,0,1680969600000,95.4,48,85.51,0,0,0.1,38,14.3,52.2,0,640
,,0,1680973200000,95.9,48,76.8,0,0,0.2,62,26.2,55.2,1,1975
,,0,1680976800000,95.4,48.3,73.92,0,0,0.9,258,37.6,56.6,3,1678
,,0,1680980400000,95.9,49.5,72.79,0,0,1.5,424,47.9,58.2,4,2730
,,0,1680984000000,88,49.9,68.38,0,0,1.7,469,56,60.3,5,2084
,,0,1680987600000,91.5,49.9,64.1,0,0,1.9,537,59.9,62.2,5,2589
,,0,1680991200000,29.9,51.5,67.88,0,0,2.3,636,58,62.2,6,3452
,,0,1680994800000,33.8,50.7,61.85,0,0,2.9,796,51,64.1,8,3241
,,0,1680998400000,53.3,49.5,59.09,0,0,0.5,137,41.3,64.1,1,2335
,,0,1681002000000,34,48.1,56.11,0,0,1.6,452,30.2,64.1,5,1238
,,0,1681005600000,17,46.6,54.34,0,0,0.9,258,18.4,63.4,3,255
,,0,1681009200000,8.5,49.1,63.83,0,0,0.1,35,6.6,61.4,0,63
,,0,1681012800000,8.5,47.6,72.86,0,0,0,12,-5.3,56.2,0,0
,,0,1681016400000,0,47.6,74.73,0,0,0.1,23,-16.6,55.5,0,0
,,0,1681020000000,0,45.7,73.43,0,0,0.1,18,-27,54,0,0
,,0,1681023600000,0,43.5,69.07,0,0,0.1,15,-35.9,53.4,0,0
,,0,1681027200000,0,44.7,72.41,0,0,0.1,0,-42.3,53.3,0,0
,,0,1681030800000,0,42.5,69.39,0,0,0,0,-45.1,52.2,0,0
,,0,1681034400000,0,43.2,72.57,0,0,0,0,-43.6,51.7,0,0
,,0,1681038000000,0,42.8,74.66,0,0,0,0,-38.3,50.6,0,0
,,0,1681041600000,0,43.9,80.16,0,0,0,0,-30.1,49.8,0,0
,,0,1681045200000,0,44.3,85.9,0,0,0,0,-20.1,48.3,0,0
,,0,1681048800000,0,43.1,85.65,0,0,0,0,-9,47.2,0,3
,,0,1681052400000,8.5,43.1,86.65,0,0,0.1,14,2.9,46.9,0,713
,,0,1681056000000,8.5,43.5,74.24,0,0,0.7,183,14.6,51.4,2,2009
,,0,1681059600000,8.5,46.3,71.75,0,0,1.1,294,26.4,55.2,3,2992
,,0,1681063200000,8.5,44.1,57.06,0,0,2,550,37.9,59.3,6,3667
,,0,1681066800000,8.5,41.3,47.36,0,0,0.2,54,48.2,61.5,1,4047
,,0,1681070400000,17,46.1,51.38,0,0,2.9,798,56.4,64.4,8,4162
,,0,1681074000000,17,46.4,46.84,0,0,3.1,853,60.3,67.4,9,4061
,,0,1681077600000,8.5,46.8,43.9,0,0,3.1,860,58.3,69.7,9,3706
,,0,1681081200000,8.5,44.2,38.08,0,0,3,825,51.3,71,8,3071
,,0,1681084800000,8.5,41.8,34.47,0,0,2.5,682,41.5,71.2,7,2126
,,0,1681088400000,8.5,42.6,35.98,0,0,2.1,585,30.3,70.9,6,908
,,0,1681092000000,17,41.7,36.66,0,0,1,272,18.6,69.4,3,186
,,0,1681095600000,17,40.8,39.25,0,0,0.1,28,6.8,66.3,0,27
,,0,1681099200000,8.5,47.2,59.29,0,0,0,7,-5.1,61.5,0,0
,,0,1681102800000,0,45.4,59.68,0,0,0.1,24,-16.4,59.4,0,0
,,0,1681106400000,0,46.8,65.9,0,0,0.1,19,-26.7,58.2,0,0
,,0,1681110000000,0,47.2,69.51,0,0,0.1,16,-35.6,57.1,0,0
,,0,1681113600000,0,49,73.6,0,0,0.1,0,-41.9,57.3,0,0
,,0,1681117200000,0,49,72.74,0,0,0,0,-44.7,57.7,0,0
,,0,1681120800000,0,44.1,64.79,0,0,0,0,-43.3,55.8,0,0
,,0,1681124400000,0,44.5,69.94,0,0,0,0,-37.9,54,0,0
,,0,1681128000000,0,44.1,69.9,0,0,0,0,-29.7,53.7,0,0
,,0,1681131600000,0,42.9,70.67,0,0,0,0,-19.8,52.2,0,0
,,0,1681135200000,0,44.1,70.02,0,0,0,0,-8.7,53.6,0,1
,,0,1681138800000,8.5,44.5,74.79,0,0,0.1,14,3.2,52.2,0,699
,,0,1681142400000,23.9,47.9,75.35,0,0,0.5,135,14.9,55.5,1,1951
,,0,1681146000000,8.5,51.8,80.77,0,0,1.5,406,26.7,57.7,4,2923
,,0,1681149600000,0,51.7,70.08,0,0,1.1,311,38.2,61.5,3,3580
,,0,1681153200000,0,52.3,63.05,0,0,1.9,531,48.6,65.2,5,3958
,,0,1681156800000,0,49.4,49.73,0,0,2.8,766,56.8,68.9,8,4056
,,0,1681160400000,0,51.1,48.65,0,0,3.1,874,60.7,71.5,9,3980
,,0,1681164000000,0,47.8,41.89,0,0,3.1,853,58.6,72.2,9,3627
,,0,1681167600000,8.5,53.7,58.37,0,0,2.8,768,51.6,68.9,8,3047
,,0,1681171200000,8.5,54.8,65.8,0,0,2.3,633,41.7,66.6,6,2148
,,0,1681174800000,9.6,51.5,54.19,0,0,1.7,469,30.5,68.7,5,944
,,0,1681178400000,12.4,53.3,75.17,0,0,1.3,373,18.8,61.3,4,194
,,0,1681182000000,12.9,53.3,83.17,0,0,0.1,23,7,58.4,0,35
,,0,1681185600000,67.1,51.8,87.22,0,0,0,10,-4.9,55.6,0,0
,,0,1681189200000,95.9,51.8,82.87,0,0,0.1,24,-16.2,57,0,0
,,0,1681192800000,88.5,50.8,78.81,0,0,0.1,19,-26.5,57.3,0,0
,,0,1681196400000,88.5,50.5,82.01,0,0,0.1,16,-35.3,55.9,0,0
,,0,1681200000000,95.9,50.5,82.92,0,0,0.1,0,-41.6,55.6,0,0
,,0,1681203600000,100,50.5,78.79,0,0,0,0,-44.4,57,0,0
,,0,1681207200000,100,49.7,76.49,0,0,0,0,-42.9,57,0,0
,,0,1681210800000,100,50.1,77.77,0,0,0,0,-37.6,57,0,0
,,0,1681214400000,100,50.1,79.94,0,0,0,0,-29.4,56.2,0,0
,,0,1681218000000,100,51.6,81.3,0,0,0,0,-19.5,57.3,0,0
,,0,1681221600000,100,51.6,82.21,0,0,0,0,-8.4,57,0,0
,,0,1681225200000,100,51.6,82.21,0,0,0,5,3.4,57,0,141
,,0,1681228800000,100,51.6,81.19,0,0,0.2,57,15.2,57.3,1,477
,,0,1681232400000,100,53.4,85.55,0,0,0.5,139,27,57.7,1,1125
,,0,1681236000000,99.5,52.3,80.63,0,0,1.3,359,38.5,58.2,4,1615
,,0,1681239600000,67,53.3,79.43,0,0,0.9,253,48.9,59.7,3,2797
,,0,1681243200000,62.9,53.4,72.93,0,0,1.8,489,57.1,62.2,5,3480
,,0,1681246800000,29.9,53.4,67.38,0,0,3.4,935,61,64.4,9,3143
,,0,1681250400000,29.9,51,59.71,0,0,3.4,933,58.9,65.4,9,3350
,,0,1681254000000,29.9,48.8,56.29,0,0,2.8,786,51.8,64.8,8,3289
,,0,1681257600000,29.9,41.8,44.06,0,0,0.3,80,41.9,64.2,1,2382
,,0,1681261200000,17,39.5,42.67,0,0,2.2,610,30.7,62.5,6,1116
,,0,1681264800000,17,37.7,42.4,0,0,1.4,398,19,60.7,4,234
,,0,1681268400000,8.5,38.8,49.34,0,0,0.1,21,7.1,57.6,0,46
,,0,1681272000000,8.5,38.8,56.3,0,0,0,9,-4.7,54,0,0
,,0,1681275600000,0,39.2,61.12,0,0,0.1,24,-16,52.2,0,0
,,0,1681279200000,0,37.8,59.28,0,0,0.1,19,-26.3,51.5,0,0
,,0,1681282800000,0,37.5,62.96,0,0,0.1,16,-35,49.6,0,0
,,0,1681286400000,8.5,37.5,62.11,0,0,0.1,0,-41.3,50,0,0
,,0,1681290000000,0,37.8,64.49,0,0,0,0,-44,49.2,0,0
,,0,1681293600000,0,37.4,68.29,0,0,0,0,-42.5,47.3,0,0
,,0,1681297200000,0,38.1,68.25,0,0,0,0,-37.2,48,0,0
,,0,1681300800000,0,38.3,71.85,0,0,0,0,-29.1,46.9,0,0
,,0,1681304400000,0,37.7,70.15,0,0,0,0,-19.2,46.9,0,0
,,0,1681308000000,0,36.3,69.06,0,0,0,0,-8.2,45.8,0,0
,,0,1681311600000,8.5,35.5,68.61,0,0,0,9,3.7,45.3,0,684
,,0,1681315200000,8.5,35.5,58.08,0,0,0.5,146,15.4,49.6,1,1984
,,0,1681318800000,8.5,37.2,56.46,0,0,1.5,424,27.3,52.3,4,3097
,,0,1681322400000,8.5,38.6,53.43,0,0,2.2,622,38.7,55.2,6,3900
,,0,1681326000000,25,39.4,51.7,0,0,2.2,616,49.2,57,6,3914
,,0,1681329600000,40.4,38.5,49.17,0,0,3.9,1071,57.5,57.4,10,4594
,,0,1681333200000,9.6,37.1,46.58,0,0,3.3,918,61.4,57.3,9,4365
,,0,1681336800000,9.6,38.4,46.55,0,0,3.2,898,59.3,58.9,9,4005
,,0,1681340400000,9.6,38.7,46.33,0,0,2.9,803,52.1,59.3,8,3377
,,0,1681344000000,8.5,36.9,43.2,0,0,2.4,671,42.1,59.3,7,2419
,,0,1681347600000,8.5,36.3,43.79,0,0,0.2,53,30.9,58.2,1,1171
,,0,1681351200000,8.5,35.9,44.48,0,0,1.4,388,19.1,57.3,4,270
,,0,1681354800000,8.5,36.7,49.02,0,0,0.8,236,7.3,55.6,2,60
,,0,1681358400000,8.5,37.5,54.69,0,0,0,9,-4.6,53.4,0,0
,,0,1681362000000,0,37.5,59.41,0,0,0.1,26,-15.8,51.2,0,0
,,0,1681365600000,0,38.4,63.27,0,0,0.1,21,-26,50.4,0,0
,,0,1681369200000,0,38.2,63.07,0,0,0.1,17,-34.7,50.3,0,0
,,0,1681372800000,0,38.4,68.18,0,0,0.1,0,-41,48.4,0,0
,,0,1681376400000,33,37.5,70.27,0,0,0,0,-43.6,46.6,0,0
,,0,1681380000000,0,37.4,70.22,0,0,0,0,-42.1,46.6,0,0
,,0,1681383600000,0,37.3,70.21,0,0,0,0,-36.9,46.5,0,0
,,0,1681387200000,0,37.3,73.96,0,0,0,0,-28.8,45.1,0,0
,,0,1681390800000,0,36.9,74.79,0,0,0,0,-18.9,44.4,0,0
,,0,1681394400000,0,35.7,71.58,0,0,0.1,0,-7.9,44.3,0,25
,,0,1681398000000,8.5,36.1,72.73,0,0,0.1,16,3.9,44.3,0,668
,,0,1681401600000,0,35.7,60.35,0,0,0.1,33,15.7,48.8,0,2000
,,0,1681405200000,8.5,37.2,57.33,0,0,1.6,434,27.5,51.8,4,3070
,,0,1681408800000,8.5,34.1,46,0,0,2.2,622,39,54.4,6,3814
,,0,1681412400000,8.5,27.6,32.25,0,0,0.2,58,49.5,57,1,4235
,,0,1681416000000,8.5,26.4,29.37,0,0,3.1,874,57.8,58.2,9,4432
,,0,1681419600000,8.5,28.5,29.2,0,0,3.2,901,61.8,60.8,9,4328
,,0,1681423200000,8.5,28.8,27.28,0,0,3.3,905,59.6,63,9,3972
,,0,1681426800000,8.5,26.4,24.81,0,0,3.1,863,52.3,63,9,3361
,,0,1681430400000,8.5,32.8,31.96,0,0,2.4,670,42.3,63.2,7,2393
,,0,1681434000000,8.5,35.7,36.27,0,0,1.8,492,31.1,62.9,5,1198
,,0,1681437600000,17,33.7,34.83,0,0,1.4,392,19.3,61.7,4,279
,,0,1681441200000,8.5,37,44.15,0,0,0.1,25,7.5,58.7,0,68
,,0,1681444800000,8.5,35.2,47.03,0,0,0.1,18,-4.4,55.1,0,0
,,0,1681448400000,0,34.6,52.25,0,0,0.1,26,-15.6,51.5,0,0
,,0,1681452000000,0,36.4,57.97,0,0,0.1,21,-25.8,50.6,0,0
,,0,1681455600000,0,38.1,62.74,0,0,0.1,17,-34.5,50.3,0,0
,,0,1681459200000,0,37.8,65.64,0,0,0.1,0,-40.6,48.8,0,0
,,0,1681462800000,0,38.1,67.35,0,0,0,0,-43.3,48.4,0,0
,,0,1681466400000,0,38.1,67.47,0,0,0,0,-41.8,48.4,0,0
,,0,1681470000000,3.9,38.1,71.98,0,0,0,0,-36.5,46.7,0,0
,,0,1681473600000,4.4,36,70.93,0,0,0,0,-28.4,44.9,0,0
,,0,1681477200000,4.4,35.7,73.96,0,0,0,0,-18.6,43.5,0,0
,,0,1681480800000,4.4,36.4,73.92,0,0,0.1,0,-7.6,44.2,0,21
,,0,1681484400000,12.9,37.5,77.01,0,0,0.1,14,4.2,44.2,0,545
,,0,1681488000000,12.4,38.9,74.89,0,0,0.7,202,16,46.4,2,1815
,,0,1681491600000,12.4,39.5,64.42,0,0,1.5,417,27.8,51.1,4,2872
,,0,1681495200000,12.4,39.2,58.6,0,0,2.2,612,39.3,53.3,6,3519
,,0,1681498800000,9.6,40,55.23,0,0,2.7,754,49.8,55.8,8,4078
,,0,1681502400000,8.5,40.3,50.89,0,0,3.1,849,58.2,58.4,8,4254
,,0,1681506000000,8.5,41.7,50.44,0,0,3.2,889,62.1,60.2,9,4198
,,0,1681509600000,8.5,45.1,57.3,0,0,3.1,870,59.9,60.3,9,3909
,,0,1681513200000,8.5,45.7,56.33,0,0,2.8,779,52.6,61.4,8,3285
,,0,1681516800000,8.5,45.5,58.19,0,0,2.3,650,42.5,60.3,7,2395
,,0,1681520400000,8.5,46.9,62.14,0,0,1.7,478,31.2,59.9,5,1234
,,0,1681524000000,8.5,45.5,60.33,0,0,1,271,19.4,59.2,3,318
,,0,1681527600000,0,45.1,68.01,0,0,0.1,28,7.6,55.5,0,84
,,0,1681531200000,8.5,44,69.79,0,0,0.1,15,-4.2,53.6,0,0
,,0,1681534800000,28.3,44.8,75.67,0,0,0.1,26,-15.4,52.2,0,0
,,0,1681538400000,74.5,43.3,76.55,0,0,0.1,21,-25.6,50.4,0,0
,,0,1681542000000,74.5,43.3,81.06,0,0,0.1,17,-34.2,48.9,0,0
,,0,1681545600000,75.6,43.3,81.06,0,0,0.1,0,-40.3,48.9,0,0
,,0,1681549200000,83,42.9,81.84,0,0,0,0,-42.9,48.2,0,0
,,0,1681552800000,92.6,43.3,84.54,0,0,0,0,-41.4,47.7,0,0
,,0,1681556400000,100,42.2,81.02,0,0,0,0,-36.2,47.7,0,0
,,0,1681560000000,100,41.7,79.73,0,0,0,0,-28.1,47.7,0,0
,,0,1681563600000,100,41.7,77.55,0,0,0,0,-18.3,48.4,0,0
,,0,1681567200000,95.9,42.5,79.98,0,0,0.1,0,-7.3,48.4,0,2
,,0,1681570800000,95.9,42.5,80.12,0,0,0.1,14,4.5,48.4,0,141
,,0,1681574400000,100,41.4,76.64,0,0,0.2,62,16.2,48.4,1,480
,,0,1681578000000,100,41.4,75.44,0,0,0.5,144,28.1,48.9,1,1013
,,0,1681581600000,95.9,41.4,71.14,0,0,1.2,329,39.6,50.4,3,3438
,,0,1681585200000,43.2,43.3,66.08,0,0,2.8,768,50.2,54.4,8,4226
,,0,1681588800000,8.5,44.7,66.04,0,0,3,823,58.5,55.9,8,3245
,,0,1681592400000,0,44.7,60.9,0,0,3.2,902,62.5,58.1,9,4282
,,0,1681596000000,0,46.5,63.4,0,0,3.2,879,60.2,58.9,9,3972
,,0,1681599600000,0,46.5,60.93,0,0,2.9,796,52.8,60.1,8,3371
,,0,1681603200000,8.5,46.5,60.94,0,0,2.4,664,42.7,60,7,2462
,,0,1681606800000,8.5,46.2,60.34,0,0,1.8,490,31.4,60,5,1285
,,0,1681610400000,8.5,46.2,64.31,0,0,1,285,19.6,58.1,3,317
,,0,1681614000000,0,46.2,69.84,0,0,0.1,25,7.8,55.9,0,88
,,0,1681617600000,8.5,44.7,71.6,0,0,0.1,15,-4,53.6,0,0
,,0,1681621200000,0,44.7,75.68,0,0,0.1,26,-15.2,52.1,0,0
,,0,1681624800000,0,44.3,79.76,0,0,0.1,21,-25.3,50.3,0,0
,,0,1681628400000,8.5,44.3,81.18,0,0,0.1,18,-33.9,49.9,0,0
,,0,1681632000000,10.7,43.2,81.1,0,0,0.1,0,-40,48.8,0,0
,,0,1681635600000,61.6,42.8,81.19,0,0,0,0,-42.6,48.3,0,0
,,0,1681639200000,74,42.8,81.19,0,0,0,0,-41.1,48.3,0,0
,,0,1681642800000,100,42.1,77.72,0,0,0,0,-35.8,48.8,0,0
,,0,1681646400000,100,41.7,76.51,0,0,0,0,-27.8,48.8,0,0
,,0,1681650000000,100,41.4,76.66,0,0,0,0,-18,48.4,0,0
,,0,1681653600000,95.4,41,75.4,0,0,0.1,0,-7,48.4,0,0
,,0,1681657200000,88.5,41,78.6,0,0,0,11,4.7,47.3,0,393
,,0,1681660800000,95.4,39.8,70.96,0,0,0.4,113,16.5,48.8,1,609
,,0,1681664400000,92.6,40.6,68.75,0,0,0.7,202,28.3,50.5,2,1584
,,0,1681668000000,51.7,39.5,59.1,0,0,2.3,650,39.9,53.5,7,3422
,,0,1681671600000,72.3,41.4,58.06,0,0,2.8,779,50.5,55.9,8,4236
,,0,1681675200000,9.6,42.5,59.93,0,0,3.1,863,58.9,56.2,9,4354
,,0,1681678800000,9.6,44,58.97,0,0,3.3,911,62.9,58.2,9,4289
,,0,1681682400000,17,44,56.06,0,0,3.2,888,60.5,59.6,9,3905
,,0,1681686000000,17,44,56.17,0,0,2.9,812,53.1,59.6,8,3234
,,0,1681689600000,8.5,44.4,56.22,0,0,2.4,675,42.9,60,7,2241
,,0,1681693200000,8.5,45.5,57.3,0,0,1.8,497,31.6,60.7,5,1009
,,0,1681696800000,8.5,43.3,55.37,0,0,1,287,19.8,59.3,3,271
,,0,1681700400000,17,43,58.81,0,0,0.1,28,7.9,57.3,0,67
,,0,1681704000000,9.6,43,63.49,0,0,0.1,19,-3.8,55.2,0,0
,,0,1681707600000,9.6,44.2,70.11,0,0,0.1,25,-15,53.7,0,0
,,0,1681711200000,95.4,46.4,76.19,0,0,0.1,20,-25.1,53.7,0,0
,,0,1681714800000,88,46.7,77.07,0,0,0.1,17,-33.6,53.7,0,0
,,0,1681718400000,34.3,46.7,80.27,0,0,0.1,0,-39.7,52.6,0,0
,,0,1681722000000,34.3,44.4,74.63,0,0,0,0,-42.2,52.3,0,0
,,0,1681725600000,65.1,44.1,82.1,0,0,0,0,-40.7,49.4,0,0
,,0,1681729200000,49.7,44.9,81.19,0,0,0,0,-35.5,50.4,0,0
,,0,1681732800000,34.3,44.8,80.15,0,0,0,0,-27.5,50.7,0,0
,,0,1681736400000,65.1,43.4,81.33,0,0,0,0,-17.7,48.9,0,0
,,0,1681740000000,69.2,43.6,80.88,0,0,0,0,-6.8,49.2,0,17
,,0,1681743600000,72.3,43.3,81.1,0,0,0.2,42,5,48.8,0,705
,,0,1681747200000,37.9,43.3,76.43,0,0,0.6,156,16.7,50.4,2,1674
,,0,1681750800000,67,41.7,64.59,0,0,1.7,468,28.6,53.4,5,2258
,,0,1681754400000,53.8,39.9,58.51,0,0,1.4,401,40.1,54.1,4,2241
,,0,1681758000000,38.4,39.9,56.19,0,0,1.4,385,50.8,55.2,4,2342
,,0,1681761600000,38.4,39.8,55.25,0,0,1.7,462,59.2,55.5,5,2801
,,0,1681765200000,34,39.4,51.18,0,0,2.5,696,63.2,57.3,7,2560
,,0,1681768800000,34,39.4,53.89,0,0,2.3,649,60.8,55.9,6,3476
,,0,1681772400000,31,40.6,51.99,0,0,2.9,803,53.3,58.2,8,3187
,,0,1681776000000,31,41,50.61,0,0,2.5,682,43.1,59.3,7,2289
,,0,1681779600000,18.1,39.2,47.29,0,0,1.8,487,31.7,59.3,5,1116
,,0,1681783200000,18.1,39.5,50.72,0,0,1,269,19.9,57.7,3,354
,,0,1681786800000,9.6,39.5,52.05,0,0,0.1,37,8.1,56.9,0,72
,,0,1681790400000,12.9,40.1,59.8,0,0,0.1,19,-3.7,53.7,0,0
,,0,1681794000000,95.9,42.2,66.44,0,0,0.1,26,-14.8,53,0,0
,,0,1681797600000,95.4,42.6,66.64,0,0,0.1,21,-24.9,53.4,0,0
,,0,1681801200000,88.5,42.2,66.54,0,0,0.1,18,-33.4,53,0,0
,,0,1681804800000,95.9,42.7,66.22,0,0,0,0,-39.3,53.7,0,0
,,0,1681808400000,100,46.4,77.26,0.001,100,0,0,-41.9,53.3,0,0
,,0,1681812000000,100,47.3,89.43,0.044,100,0,0,-40.3,50.3,0,0
,,0,1681815600000,65.1,45,83.29,0,0,0,0,-35.1,49.9,0,0
,,0,1681819200000,40.4,42.8,82,0,0,0,0,-27.2,48,0,0
,,0,1681822800000,41.5,42.8,86.48,0,0,0,0,-17.4,46.6,0,0
,,0,1681826400000,70.1,41.3,81.97,0,0,0.1,0,-6.5,46.5,0,10
,,0,1681830000000,25,41.3,82.92,0,0,0.1,23,5.2,46.2,0,732
,,0,1681833600000,8.5,42.6,80.27,0,0,0.8,220,17,48.4,2,2045
,,0,1681837200000,17,42.4,70.2,0,0,1.6,443,28.9,51.8,4,2997
,,0,1681840800000,17,40.5,61.78,0,0,2.6,728,40.4,53.3,7,3795
,,0,1681844400000,8.5,38.7,55.73,0,0,3.2,879,51.1,54.1,9,4105
,,0,1681848000000,19.2,35.6,46.34,0,0,3.3,916,59.5,55.9,9,3657
,,0,1681851600000,34,37.2,46.22,0,0,3.5,974,63.6,57.7,10,2252
,,0,1681855200000,34,33.6,39.46,0,0,1.4,383,61.1,58.2,4,2950
,,0,1681858800000,29.9,31.6,36.37,0,0,2.6,733,53.5,58.2,7,3237
,,0,1681862400000,17,31.2,35.84,0,0,2.4,663,43.3,58.2,7,2428
,,0,1681866000000,9.6,29,33.2,0,0,1.8,504,31.9,57.8,5,1172
,,0,1681869600000,8.5,31.5,36.83,0,0,1.1,302,20.1,57.7,3,337
,,0,1681873200000,17,30.6,38.49,0,0,0.2,49,8.3,55.5,0,92
,,0,1681876800000,8.5,31,44.81,0,0,0.1,17,-3.5,51.8,0,0
,,0,1681880400000,8.5,32.9,50.96,0,0,0.1,27,-14.6,50.4,0,0
,,0,1681884000000,8.5,36.6,60.17,0,0,0.1,22,-24.6,49.9,0,0
,,0,1681887600000,12.4,38.6,68.57,0,0,0.1,18,-33.1,48.4,0,0
,,0,1681891200000,82.5,38.9,69.25,0,0,0.1,0,-39,48.5,0,0
,,0,1681894800000,100,39.5,67.23,0,0,0,0,-41.5,50,0,0
,,0,1681898400000,97.8,38.6,64.9,0,0,0,0,-40,49.9,0,0
