time,cloudcover,dew,humidity,precip,precipprob,solarenergy,solarradiation,sunelevation,temp,uvindex,whProduced
1.66082E+12,0,58.5,85.26,0,0,0.1,0,-38.4,63,0,0
1.66082E+12,18.5,58.9,86.43,0,0,0.1,0,-33.6,63,0,0
1.66082E+12,0,58.9,87.72,0,0,0.1,0,-26.1,62.6,0,0
1.66083E+12,24,58,85.97,0,0,0.1,0,-16.6,62.2,0,0
1.66083E+12,96.5,58.5,87.41,0,0,0.1,0,-5.9,62.3,0,1
1.66083E+12,98.9,57.7,87.64,0,0,0.1,14,5.6,61.4,0,118
1.66084E+12,91.7,57.7,87.42,0,0,0.2,58,17.3,61.5,1,483
1.66084E+12,94.3,57.7,81.83,0,0,0.9,251,29.2,63.4,3,2246
1.66085E+12,45,58.9,77.23,0,0,2.1,585,40.9,66.2,6,3308
1.66085E+12,0,58.6,67.34,0,0,2.6,729,51.8,69.9,7,3663
1.66085E+12,0,58.4,58.13,0,0,3,833,60.8,74,8,3821
1.66086E+12,8.7,59.8,54.65,0,0,3.2,877,65.4,77.4,9,3767
1.66086E+12,8.7,60.5,53.44,0,0,3.1,854,63.3,78.9,9,3447
1.66086E+12,8.7,60.2,55.37,0,0,2.8,782,55.7,77.4,8,2486
1.66087E+12,8.7,58.3,56.85,0,0,2.4,659,45.4,74.6,7,1442
1.66087E+12,0,58.6,61.12,0,0,1.8,492,33.9,72.8,5,738
1.66087E+12,0,58.3,69.53,0,0,1.1,302,22,68.7,3,299
1.66088E+12,9.4,59.8,75.8,0,0,0.1,25,10.2,67.7,0,65
1.66088E+12,9.8,59.8,81.86,0,0,0.1,14,-1.5,65.5,0,0
1.66089E+12,10.7,59.8,84.58,0,0,0.1,0,-12.6,64.6,0,0
1.66089E+12,29.4,58.6,81.89,0,0,0.1,0,-22.6,64.3,0,0
1.66089E+12,36.6,58.6,86.46,0,0,0.1,0,-31.1,62.7,0,0
1.6609E+12,77.1,58.6,91.1,0,0,0.1,0,-37.1,61.2,0,0
1.6609E+12,5.6,58.3,86.46,0,0,0.1,0,-39.9,62.4,0,0
1.6609E+12,2,58.3,90.24,0,0,0.1,0,-38.7,61.2,0,0
1.66091E+12,28.1,58.3,89.04,0,0,0.1,0,-33.9,61.5,0,0
1.66091E+12,96.5,58.3,87.48,0,0,0.1,0,-26.3,62.1,0,0
1.66091E+12,100,58.6,87.34,0,0,0.1,0,-16.8,62.4,0,0
1.66092E+12,100,58.5,87.47,0,0,0.1,0,-6.1,62.3,0,0
1.66092E+12,99.8,57.4,87.28,0,0,0.1,16,5.5,61.2,0,197
1.66092E+12,99.8,57.4,83.63,0,0,0.4,102,17.2,62.4,1,1341
1.66093E+12,96.2,57.4,81.54,0,0,1.4,394,29,63.1,4,2707
1.66093E+12,16.9,59,74.4,0,0,2.2,605,40.7,67.4,6,3371
1.66094E+12,0,58.6,68.89,0,0,2.7,751,51.6,69.3,8,3732
1.66094E+12,0,58.3,58.34,0,0,3,846,60.5,73.9,8,3868
1.66094E+12,0,59,58.3,0,0,3.2,886,65.1,74.6,9,3838
1.66095E+12,0,59,58.83,0,0,3.1,867,63,74.3,9,3543
1.66095E+12,0,58.3,55.35,0,0,2.9,802,55.4,75.4,8,2548
1.66095E+12,0,58.1,57.07,0,0,2.4,670,45.1,74.2,7,1466
1.66096E+12,0,59,58.9,0,0,1.8,506,33.7,74.2,5,760
1.66096E+12,0,58.4,62.82,0,0,1.6,438,21.8,71.7,4,292
1.66096E+12,0,58.6,68.04,0,0,0.1,25,9.9,69.6,0,68
1.66097E+12,0,58.3,73.39,0,0,0.1,17,-1.8,67.1,0,0
1.66097E+12,0,58.3,75.42,0,0,0.1,0,-12.8,66.3,0,0
1.66098E+12,0,58.3,80.18,0,0,0.1,0,-22.9,64.6,0,0
1.66098E+12,0,58.3,80.98,0,0,0.1,0,-31.4,64.3,0,0
1.66098E+12,0,58,84.61,0,0,0.1,0,-37.5,62.7,0,0
1.66099E+12,0,58,84.67,0,0,0.1,0,-40.2,62.7,0,0
1.66099E+12,0,56.8,81.12,0,0,0.1,0,-39,62.7,0,0
1.66099E+12,0,56.8,81.93,0,0,0.1,0,-34.2,62.4,0,0
1.661E+12,0,56.8,85.52,0,0,0.1,0,-26.5,61.2,0,0
1.661E+12,0,56.4,84.55,0,0,0.1,0,-17,61.1,0,0
1.661E+12,0,54.9,81.7,0,0,0.1,0,-6.3,60.5,0,6
1.66101E+12,0,55.3,82.72,0,0,0.1,21,5.3,60.6,0,667
1.66101E+12,8.7,56.5,80.98,0,0,0.8,218,17,62.4,2,1767
1.66101E+12,0,56.9,74.2,0,0,1.5,424,28.9,65.3,4,2667
1.66102E+12,0,56.9,66.66,0,0,2.2,605,40.5,68.4,6,3319
1.66102E+12,0,57.9,60.39,0,0,2.7,745,51.4,72.3,7,3714
1.66103E+12,0,58.2,52.29,0,0,3,847,60.2,77,8,3838
1.66103E+12,8.7,58,47.93,0,0,3.2,888,64.8,79.5,9,3760
1.66103E+12,0,58.4,43.36,0,0,3.1,870,62.7,83,9,3442
1.66104E+12,0,59.6,45.19,0,0,2.8,788,55.1,83,8,2494
1.66104E+12,0,58.1,42.43,0,0,2.4,664,44.8,83.3,7,1438
1.66104E+12,0,58.3,45.31,0,0,1.8,499,33.4,81.5,5,765
1.66105E+12,0,57.1,49.02,0,0,0.1,37,21.6,77.8,0,278
1.66105E+12,0,58,57.5,0,0,0.1,23,9.7,74,0,71
1.66105E+12,0,59.4,69.37,0,0,0,13,-2,69.9,0,0
1.66106E+12,0,58.5,72.48,0,0,0,9,-13.1,67.7,0,0
1.66106E+12,0,58.2,73.34,0,0,0,0,-23.2,67.1,0,0
1.66107E+12,0,57,74.16,0,0,0,0,-31.7,65.5,0,0
1.66107E+12,0,57,79.12,0,0,0,0,-37.8,63.6,0,0
1.66107E+12,0,55.8,76.61,0,0,0,0,-40.5,63.3,0,0
1.66108E+12,0,55.8,77.5,0,0,0,0,-39.3,62.9,0,0
1.66108E+12,0,56.1,80.08,0,0,0,0,-34.4,62.4,0,0
1.66108E+12,0,56.1,84.54,0,0,0,0,-26.8,60.8,0,0
1.66109E+12,33.1,55.8,84.49,0,0,0,0,-17.2,60.5,0,0
1.66109E+12,75.6,56.1,86.49,0,0,0,0,-6.5,60.1,0,27
1.66109E+12,69.7,56.1,86.43,0,0,0.1,16,5.2,60.2,0,604
1.6611E+12,43.8,55.4,77.72,0,0,0.8,227,16.9,62.4,2,1733
1.6611E+12,42.9,56.5,75.21,0,0,1.5,427,28.8,64.6,4,2645
1.6611E+12,0,56.6,68.13,0,0,2.2,605,40.4,67.4,6,3310
1.66111E+12,8.5,56.2,58.38,0,0,2.7,744,51.2,71.6,7,3690
1.66111E+12,8.5,58.3,57.59,0,0,3,842,60,74.2,8,3868
1.66112E+12,8.7,58.6,54.59,0,0,3.2,881,64.5,76.2,9,3798
1.66112E+12,0,58.6,51.92,0,0,3.1,861,62.3,77.7,9,3479
1.66112E+12,8.7,58.6,49.38,0,0,2.8,784,54.8,79.2,8,2571
1.66113E+12,8.7,59.8,52.06,0,0,2.4,663,44.6,78.9,7,1462
1.66113E+12,8.7,58.4,52.6,0,0,1.8,497,33.2,77,5,798
1.66113E+12,8.7,59,58.52,0,0,1.1,308,21.3,74.5,3,274
1.66114E+12,8.7,58.3,64.05,0,0,0.1,23,9.5,71.1,0,80
1.66114E+12,8.7,58.3,69.78,0,0,0,12,-2.3,68.6,0,0
1.66114E+12,8.7,58.3,77.54,0,0,0,0,-13.4,65.5,0,0
1.66115E+12,0,58.3,79.39,0,0,0,0,-23.5,64.8,0,0
1.66115E+12,0,57.1,80.14,0,0,0,0,-32,63.3,0,0
1.66116E+12,69.9,58.3,85.6,0,0,0,0,-38.1,62.7,0,0
1.66116E+12,6.5,58.3,85.6,0,0,0,0,-40.9,62.7,0,0
1.66116E+12,61.9,58.2,85.64,0,0,0,0,-39.6,62.6,0,0
1.66117E+12,100,58.5,86.4,0,0,0,0,-34.7,62.6,0,0
1.66117E+12,100,57.4,82.86,0,0,0,0,-27,62.6,0,0
1.66117E+12,100,57.1,82.02,0,0,0,0,-17.4,62.6,0,0
1.66118E+12,84.2,56.8,82,0,0,0,0,-6.6,62.4,0,24
1.66118E+12,36.5,56.8,85.45,0,0,0.1,18,5,61.2,0,917
1.66118E+12,77.1,57.4,81.72,0,0,0.8,230,16.7,63.1,2,1933
1.66119E+12,29.2,57.4,76.03,0,0,1.5,424,28.6,65.1,4,2805
1.66119E+12,0,57.1,66.08,0,0,2.2,606,40.2,68.9,6,3435
1.66119E+12,0,56.1,56.25,0,0,2.7,752,51,72.6,8,3770
1.6612E+12,0,55.5,48.51,0,0,3,847,59.7,76.4,8,3887
1.6612E+12,0,53.4,39.33,0,0,3.2,891,64.1,80.3,9,3783
1.66121E+12,0,55.6,42.9,0,0,3.1,861,62,80.2,9,3406
1.66121E+12,0,59,47.14,0,0,2.8,782,54.5,81,8,1785
1.66121E+12,0,61.4,52.1,0,0,2.4,657,44.3,80.6,7,1457
1.66122E+12,0,61.8,53.73,0,0,1.8,492,32.9,80.1,5,787
1.66122E+12,0,63.6,56.87,0,0,1.1,302,21.1,80.3,3,248
1.66122E+12,9.4,62.4,61.07,0,0,0.1,19,9.2,76.8,0,72
1.66123E+12,10.7,61.2,66.2,0,0,0,11,-2.5,73.2,0,0
1.66123E+12,77.1,59.7,67.51,0,0,0,5,-13.7,71,0,0
1.66123E+12,77.1,60.6,77.4,0,0,0,0,-23.8,67.9,0,0
1.66124E+12,77.1,60.6,85.15,0,0,0,0,-32.4,65.2,0,0
1.66124E+12,77.1,60.6,86.92,0,0,0,0,-38.5,64.6,0,0
1.66125E+12,61.2,60.2,90.34,0,0,0,0,-41.2,63.1,0,0
1.66125E+12,69,60.2,91.48,0,0,0,0,-39.9,62.7,0,0
1.66125E+12,68.4,60.2,91.5,0,0,0,0,-35,62.7,0,0
1.66126E+12,58.9,59,88.58,0,0,0,0,-27.2,62.4,0,0
1.66126E+12,100,59,87.69,0,0,0,0,-17.6,62.7,0,0
1.66126E+12,62.3,59,87.74,0,0,0,0,-6.8,62.7,0,1
1.66127E+12,99.8,59.4,88.79,0,0,0.1,14,4.9,62.7,0,202
1.66127E+12,99.8,59.4,84.06,0,0,0.3,84,16.6,64.3,1,699
1.66127E+12,99.8,60.8,87.57,0,0,0.8,209,28.5,64.6,2,2315
1.66128E+12,75.5,60.6,76.26,0,0,2.2,599,40,68.3,6,3384
1.66128E+12,8.7,60.6,69.37,0,0,2.7,740,50.8,71.1,7,3728
1.66128E+12,0,60.9,64.27,0,0,3,837,59.5,73.7,8,3830
1.66129E+12,0,61.8,58.67,0,0,3.1,872,63.8,77.4,9,3751
1.66129E+12,0,59.9,52.03,0,0,3.1,856,61.7,79,9,3399
1.6613E+12,0,60.2,49.11,0,0,2.8,780,54.2,81.1,8,2171
1.6613E+12,8.7,61.4,50.71,0,0,2.3,652,44,81.4,7,1316
1.6613E+12,0,60.9,55.74,0,0,1.8,490,32.6,78,5,618
1.66131E+12,0,61.4,60.42,0,0,0.1,32,20.8,76.1,0,205
1.66131E+12,0,61.4,66.52,0,0,0.1,19,9,73.2,0,41
1.66131E+12,0,61,75.9,0,0,0,11,-2.8,68.9,0,0
1.66132E+12,3.2,60.1,79.6,0,0,0,0,-13.9,66.6,0,0
1.66132E+12,1.1,59,81.27,0,0,0,0,-24.1,64.8,0,0
1.66132E+12,4.1,58.6,85.25,0,0,0,0,-32.7,63.1,0,0
1.66133E+12,2.2,58.3,85.6,0,0,0,0,-38.8,62.7,0,0
1.66133E+12,2,58.3,86.46,0,0,0,0,-41.5,62.4,0,0
1.66134E+12,5.8,57.1,86.4,0,0,0,0,-40.3,61.2,0,0
1.66134E+12,2.2,56.8,87.34,0,0,0,0,-35.3,60.6,0,0
1.66134E+12,68.4,58,91.23,0,0,0,0,-27.5,60.6,0,0
1.66135E+12,68.4,58,87.46,0,0,0,0,-17.8,61.8,0,0
1.66135E+12,84.5,58,87.49,0,0,0,0,-7,61.8,0,0
1.66135E+12,58.9,57.6,84.49,0,0,0.1,14,4.7,62.3,0,169
1.66136E+12,77.1,58.3,85.66,0,0,0.4,116,16.4,62.7,1,652
1.66136E+12,69.9,58.3,81.09,0,0,0.9,262,28.3,64.3,3,2605
1.66136E+12,29.4,57.8,70.06,0,0,2.1,594,39.9,67.9,6,3376
1.66137E+12,9.4,59,69.03,0,0,2.7,737,50.6,69.6,7,3735
1.66137E+12,0,59,60.09,0,0,3,837,59.2,73.7,8,3837
1.66137E+12,0,58.3,54.71,0,0,3.1,865,63.5,75.8,9,3727
1.66138E+12,8.7,59,51.03,0,0,3.1,851,61.3,78.6,9,3402
1.66138E+12,0,59,50.05,0,0,2.8,775,53.9,79.2,8,2154
1.66139E+12,0,60.5,58.31,0,0,2.3,652,43.7,76.2,7,1325
1.66139E+12,0,59.3,57.9,0,0,1.8,487,32.4,75.2,5,630
1.66139E+12,0,58.9,64.27,0,0,0.1,30,20.6,71.6,0,199
1.6614E+12,8.7,58.6,68.95,0,0,0.1,19,8.7,69.2,0,42
1.6614E+12,28.3,58.6,75.17,0,0,0,11,-3.1,66.7,0,0
1.6614E+12,69.9,58.3,80.18,0,0,0,0,-14.2,64.5,0,0
1.66141E+12,77.1,58.3,84.43,0,0,0,0,-24.4,63.1,0,0
1.66141E+12,32.3,57.1,85.47,0,0,0,0,-33,61.5,0,0
1.66141E+12,77.1,58,85.58,0,0,0,0,-39.2,62.4,0,0
1.66142E+12,68.4,56.5,82.88,0,0,0,0,-41.9,61.8,0,0
1.66142E+12,100,57.1,82.83,0,0,0,0,-40.6,62.4,0,0
1.66143E+12,77.1,56.5,82.82,0,0,0,0,-35.5,61.8,0,0
1.66143E+12,77.1,56.2,82.79,0,0,0,0,-27.7,61.5,0,0
1.66143E+12,77.1,54.7,83.79,0,0,0,0,-18,59.6,0,0
1.66144E+12,100,55,87.45,0,0,0,0,-7.1,58.7,0,0
1.66144E+12,100,55,87.45,0,0,0.1,18,4.6,58.7,0,239
1.66144E+12,100,56.6,88.69,0,0,0.5,130,16.3,59.9,1,1431
1.66145E+12,69.7,56.6,77.77,0,0,1.5,411,28.2,63.6,4,2708
1.66145E+12,9.8,56.6,72.03,0,0,2.1,592,39.7,65.8,6,3363
1.66145E+12,8.7,56.5,61.47,0,0,2.7,737,50.4,70.4,7,3723
1.66146E+12,0,56.2,55.07,0,0,3,828,58.9,73.3,8,3846
1.66146E+12,0,58.3,54.04,0,0,3.1,870,63.1,76.2,9,3739
1.66146E+12,0,58.6,52.49,0,0,3.1,849,61,77.4,8,3419
1.66147E+12,0,59.8,52.02,0,0,2.8,777,53.6,78.9,8,2171
1.66147E+12,0,60.6,57.01,0,0,2.3,647,43.5,77,6,1331
1.66148E+12,0,60.5,63.55,0,0,1.7,483,32.1,73.7,5,641
1.66148E+12,8.7,59.5,66.2,0,0,1.1,294,20.3,71.4,3,193
1.66148E+12,10.6,58.5,70.62,0,0,0.1,19,8.5,68.4,0,44
1.66149E+12,10.9,58.3,80.18,0,0,0,11,-3.4,64.6,0,0
1.66149E+12,77,57.1,81.95,0,0,0,0,-14.5,62.7,0,0
1.66149E+12,89.4,57.4,82.8,0,0,0,0,-24.7,62.7,0,0
1.6615E+12,96.5,58.6,86.42,0,0,0,0,-33.3,62.7,0,0
1.6615E+12,96.5,58.6,85.3,0,0,0,0,-39.5,63.1,0,0
1.6615E+12,62.3,58.6,85.26,0,0,0,0,-42.2,63.1,0,0
1.66151E+12,100,58.6,81.81,0,0,0,0,-40.9,64.3,0,0
1.66151E+12,100,57.4,78.38,0,0,0,0,-35.8,64.3,0,0
1.66152E+12,100,57.1,77.64,0,0,0,0,-27.9,64.3,0,0
1.66152E+12,100,57.1,78.65,0,0,0,0,-18.2,63.9,0,0
1.66152E+12,100,58.3,82.04,0,0,0,0,-7.3,63.9,0,0
1.66153E+12,100,58,82.02,0,0,0.1,14,4.4,63.6,0,160
1.66153E+12,62.3,56.8,79.51,0,0,0.4,107,16.1,63.3,1,1040
1.66153E+12,96.3,56.9,78.5,0,0,1.5,413,28,63.7,4,2684
1.66154E+12,41.8,56.9,69.11,0,0,2.1,596,39.5,67.3,6,3341
1.66154E+12,8.7,56.6,59.03,0,0,2.7,737,50.1,71.7,7,3702
1.66154E+12,0,57.8,55.3,0,0,3,828,58.6,74.9,8,3831
1.66155E+12,0,58.1,52.07,0,0,3.1,865,62.8,77,9,3743
1.66155E+12,0,60.2,55.43,0,0,3,846,60.6,77.4,8,3419
1.66155E+12,0,60.2,53.43,0,0,2.8,770,53.3,78.6,8,2157
1.66156E+12,0,61.3,58.31,0,0,2.3,643,43.2,77,6,1318
1.66156E+12,8.7,60.6,57.39,0,0,1.7,480,31.9,76.8,5,645
1.66157E+12,8.7,60.9,62.37,0,0,0.1,32,20,74.6,0,186
1.66157E+12,8.7,61.3,70.51,0,0,0.1,19,8.2,71.4,0,45
1.66157E+12,41.8,60.5,77.71,0,0,0,13,-3.6,67.7,0,0
1.66158E+12,66.9,60.1,78.52,0,0,0,0,-14.8,67,0,0
1.66158E+12,25.8,60.1,84.86,0,0,0,0,-25,64.8,0,0
1.66158E+12,75.5,58.5,85.51,0,0,0,0,-33.7,62.9,0,0
1.66159E+12,32.3,58.3,86.47,0,0,0,0,-39.9,62.4,0,0
1.66159E+12,68.4,58.3,85.61,0,0,0,0,-42.6,62.6,0,0
1.66159E+12,69,58.2,86.48,0,0,0,0,-41.2,62.3,0,0
1.6616E+12,68.4,58,85.59,0,0,0,0,-36.1,62.4,0,0
1.6616E+12,68.4,57.7,86.45,0,0,0,0,-28.2,61.8,0,0
1.66161E+12,68.4,57.7,87.65,0,0,0,0,-18.4,61.4,0,0
1.66161E+12,77.1,55,83.86,0,0,0,0,-7.5,59.9,0,0
1.66161E+12,96.5,55,88.47,0,0,0.1,19,4.3,58.4,0,507
1.66162E+12,51.1,55.4,82.74,0,0,0.8,211,16,60.6,2,1717
1.66162E+12,69.9,56.5,77.72,0,0,1.5,411,27.8,63.6,4,2646
1.66162E+12,10.6,56.2,69.7,0,0,2.1,587,39.4,66.4,6,3305
1.66163E+12,0,56.2,63.16,0,0,2.6,728,49.9,69.3,7,3694
1.66163E+12,0,56.2,55.06,0,0,2.7,756,58.4,73.3,8,3807
1.66163E+12,0,56.8,47.74,0,0,3.4,934,62.4,78.2,9,3711
1.66164E+12,0,58,50.79,0,0,3.3,908,60.3,77.7,9,3436
1.66164E+12,0,58.6,53.03,0,0,2.8,765,53,77,8,2201
1.66164E+12,0,59,53.76,0,0,2.3,636,42.9,77,6,1331
1.66165E+12,8.7,59.8,58.84,0,0,1.7,471,31.6,75.2,5,656
1.66165E+12,8.7,59.5,59.01,0,0,0.1,30,19.8,74.8,0,180
1.66166E+12,9.4,58,63.53,0,0,0.1,19,7.9,71,0,45
1.66166E+12,12.6,58,75.97,0,0,0,12,-3.9,65.8,0,0
1.66166E+12,6.5,56.8,80.01,0,0,0,0,-15.1,63.1,0,0
1.66167E+12,20.4,56.5,81.09,0,0,0,0,-25.3,62.4,0,0
1.66167E+12,59,55.3,81.85,0,0,0,0,-34,60.9,0,0
1.66167E+12,68.2,55,80.81,0,0,0,0,-40.2,60.9,0,0
1.66168E+12,61.2,55.3,81.91,0,0,0,0,-42.9,60.9,0,0
1.66168E+12,2.2,55,81.63,0,0,0,0,-41.6,60.6,0,0
1.66168E+12,35.3,54.7,86.49,0,0,0,0,-36.4,58.7,0,0
1.66169E+12,96.5,55,87.45,0,0,0,0,-28.4,58.7,0,0
1.66169E+12,100,54.2,87.41,0,0,0,0,-18.6,57.9,0,0
1.6617E+12,96.5,55,87.39,0,0,0,0,-7.7,58.7,0,0
1.6617E+12,96.5,53.5,82.86,0,0,0.1,15,4.1,58.7,0,111
1.6617E+12,96.5,53.5,81.71,0,0,0.7,185,15.8,59.1,2,802
1.66171E+12,77.1,53.8,76.47,0,0,1.5,405,27.7,61.2,4,2598
1.66171E+12,10.9,53.8,65.23,0,0,2.2,622,39.2,65.7,6,3322
1.66171E+12,8.7,53.8,59.65,0,0,2.7,756,49.7,68.3,8,3728
1.66172E+12,0,54.9,54.43,0,0,3,828,58.1,72.3,8,3833
1.66172E+12,8.7,54.7,51.44,0,0,3.1,856,62.1,73.7,9,3768
1.66172E+12,8.7,56.1,48.6,0,0,3,831,59.9,77,8,3418
1.66173E+12,8.7,56.2,48.57,0,0,2.7,754,52.6,77,8,2229
1.66173E+12,8.7,57.1,50.75,0,0,2.3,628,42.6,76.7,6,1330
1.66173E+12,8.7,56.8,52.85,0,0,1.6,455,31.3,75.2,5,676
1.66174E+12,13.7,56.9,56.09,0,0,0.1,39,19.5,73.6,0,193
1.66174E+12,8.5,56.8,62.07,0,0,0.1,23,7.7,70.4,0,54
1.66175E+12,8.7,55.6,64.75,0,0,0.1,14,-4.2,67.9,0,0
1.66175E+12,1.1,56.8,74.5,0,0,0.1,0,-15.4,65.1,0,0
1.66175E+12,0,56.8,75.96,0,0,0.1,0,-25.7,64.5,0,0
1.66176E+12,59,56.5,75.9,0,0,0.1,0,-34.4,64.3,0,0
1.66176E+12,66.2,55.6,76.63,0,0,0.1,0,-40.6,63.1,0,0
1.66176E+12,64.9,55.3,75.94,0,0,0.1,0,-43.3,63,0,0
1.66177E+12,0,55.3,76.84,0,0,0.1,0,-41.9,62.7,0,0
1.66177E+12,0,54.9,76.63,0,0,0.1,0,-36.7,62.4,0,0
1.66177E+12,66.2,54.9,80.81,0,0,0.1,0,-28.6,60.9,0,0
1.66178E+12,68.4,53.8,77.37,0,0,0.1,0,-18.8,60.9,0,0
1.66178E+12,77.1,53.8,81.49,0,0,0.1,0,-7.8,59.4,0,3
1.66179E+12,39.9,55,81.56,0,0,0.1,14,4,60.6,0,487
1.66179E+12,77,55.3,78.42,0,0,0.8,221,15.7,62.1,2,1618
1.66179E+12,33.2,55.7,71.79,0,0,1.4,396,27.5,65,4,2645
1.6618E+12,17.8,55.4,64.96,0,0,2,561,39,67.6,6,3274
1.6618E+12,15.5,56.6,64.04,0,0,2.5,700,49.5,69.2,7,3644
1.6618E+12,8.7,57.7,58.99,0,0,2.9,793,57.8,72.9,8,3745
1.66181E+12,8.7,57.1,56.83,0,0,3,828,61.7,73.3,8,2744
1.66181E+12,8.7,58.6,58.63,0,0,2.9,809,59.6,74,8,3403
1.66181E+12,8.7,57.1,56.76,0,0,2.7,737,52.3,73.4,7,2253
1.66182E+12,8.7,58.3,58.51,0,0,2.2,613,42.3,73.7,6,1329
1.66182E+12,0,56.8,56.28,0,0,1.6,450,31,73.3,5,687
1.66182E+12,0,56.8,57.56,0,0,1,264,19.2,72.6,3,190
1.66183E+12,0,58,63.8,0,0,0.1,23,7.4,70.8,0,58
1.66183E+12,8.7,58,68.84,0,0,0,13,-4.5,68.6,0,0
1.66184E+12,0,57.2,72.59,0,0,0,0,-15.7,66.3,0,0
1.66184E+12,0,56.8,75.05,0,0,0,0,-26,64.9,0,0
1.66184E+12,0,56.5,75.15,0,0,0,0,-34.7,64.6,0,0
1.66185E+12,8.7,55.3,75.85,0,0,0,0,-41,63.1,0,0
1.66185E+12,0,55.3,77.01,0,0,0,0,-43.7,62.6,0,0
1.66185E+12,0,55.3,76.89,0,0,0,0,-42.2,62.7,0,0
1.66186E+12,0,54.9,81.55,0,0,0,0,-36.9,60.6,0,0
1.66186E+12,25.8,54.9,80.73,0,0,0,0,-28.9,60.9,0,0
1.66186E+12,97.8,55.3,81.83,0,0,0,0,-19,60.9,0,0
1.66187E+12,82,55.3,78.53,0,0,0,0,-8,62,0,0
1.66187E+12,75.6,54.6,77.46,0,0,0,12,3.8,61.7,0,179
1.66188E+12,84.2,56.5,81.04,0,0,0.3,83,15.5,62.4,1,793
1.66188E+12,84,56.5,75.15,0,0,1.5,427,27.4,64.6,4,2601
1.66188E+12,28.3,56.8,70.4,0,0,2,557,38.8,66.8,6,3258
1.66189E+12,0,56.8,65.21,0,0,2.5,700,49.3,69,7,3626
1.66189E+12,0,57.7,61.96,0,0,2.9,796,57.5,71.4,8,3781
1.66189E+12,0,58.3,58.63,0,0,3,835,61.4,73.7,8,3689
1.6619E+12,0,58.6,55.72,0,0,3,821,59.2,75.5,8,3315
1.6619E+12,0,58.6,53.55,0,0,2.7,742,52,76.7,7,1915
1.6619E+12,0,58.6,56.34,0,0,2.2,612,42,75.2,6,1204
1.66191E+12,0,58.6,59.98,0,0,1.6,448,30.7,73.3,4,519
1.66191E+12,0,58.3,60.74,0,0,0.1,39,19,72.6,0,153
1.66191E+12,0,57.9,66.91,0,0,0.1,21,7.1,69.4,0,29
1.66192E+12,0,57.2,71.24,0,0,0,13,-4.7,66.8,0,0
1.66192E+12,0,55.9,73.25,0,0,0,0,-16,64.7,0,0
1.66193E+12,0,56,77.12,0,0,0,0,-26.3,63.3,0,0
1.66193E+12,0,55.2,76.67,0,0,0,0,-35.1,62.6,0,0
1.66193E+12,0,56.4,82.61,0,0,0,0,-41.3,61.8,0,0
1.66194E+12,43.8,56,84.03,0,0,0,0,-44,60.9,0,0
1.66194E+12,45.6,55.1,81.43,0,0,0,0,-42.5,60.9,0,0
1.66194E+12,100,55.1,81.65,0,0,0,0,-37.2,60.8,0,0
1.66195E+12,94.5,55.1,81.65,0,0,0,0,-29.1,60.8,0,0
1.66195E+12,100,55.7,81.57,0,0,0,0,-19.2,61.3,0,0
1.66195E+12,100,56.4,83.93,0,0,0,0,-8.2,61.3,0,0
1.66196E+12,100,56.4,85.22,0,0,0,11,3.7,60.9,0,119
1.66196E+12,100,56.5,83.93,0,0,0.2,65,15.4,61.4,1,516
1.66197E+12,100,56.4,80,0,0,0.6,165,27.2,62.7,2,1570
1.66197E+12,100,55.7,74.84,0,0,2.2,598,38.6,63.8,6,3360
1.66197E+12,38.9,56.4,69.06,0,0,2.6,715,49,66.9,7,3721
1.66198E+12,0,56.5,65.28,0,0,2.9,810,57.2,68.6,8,3842
1.66198E+12,0,56,58.77,0,0,3.1,849,61,71.2,8,3698
1.66198E+12,0,55.7,50.91,0,0,3,826,58.8,75.1,8,3304
1.66199E+12,0,56,50.33,0,0,2.7,749,51.6,75.8,7,1919
1.66199E+12,0,55.5,46.54,0,0,2.3,626,41.7,77.6,6,1185
1.66199E+12,0,55.5,48.65,0,0,1.6,450,30.5,76.2,5,511
1.662E+12,0,56.9,54.88,0,0,0.1,32,18.7,74.2,0,141
1.662E+12,0,57.3,60.32,0,0,0.1,19,6.8,71.8,0,29
1.662E+12,13.7,57.2,66.48,0,0,0,11,-5,68.9,0,0
1.66201E+12,0,56.4,70.46,0,0,0,0,-16.3,66.3,0,0
1.66201E+12,38.5,56.9,72.93,0,0,0,0,-26.6,65.8,0,0
1.66202E+12,43.8,56.9,76.13,0,0,0,0,-35.4,64.6,0,0
1.66202E+12,38.5,56.9,78.41,0,0,0,0,-41.7,63.7,0,0
1.66202E+12,21.9,56.8,81.08,0,0,0,0,-44.4,62.7,0,0
1.66203E+12,38.5,56.8,79.44,0,0,0,0,-42.9,63.2,0,0
1.66203E+12,0,55.4,80.13,0,0,0,0,-37.5,61.6,0,0
1.66203E+12,0,55.2,81.77,0,0,0,0,-29.3,60.9,0,0
1.66204E+12,0,54.2,77.46,0,0,0,0,-19.4,61.3,0,0
1.66204E+12,35.6,53.3,80.06,0,0,0,0,-8.3,59.4,0,0
1.66204E+12,63.3,53.8,80.27,0,0,0.1,14,3.5,59.9,0,579
1.66205E+12,24.8,56.2,81.77,0,0,0.7,190,15.2,61.8,2,1721
1.66205E+12,24.8,57.4,77.32,0,0,1.4,392,27.1,64.7,4,2623
1.66206E+12,35.8,58.3,70.84,0,0,2.1,570,38.5,68.1,6,3273
